Unnamed: 0,latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
25181,-38.27868,-73.21108000000002,297.66,0.5,0.41,2021-12-29,609,1,nominal,2.0NRT,279.15,0.93,N
25182,-38.28321,-73.20531,297.82,0.5,0.41,2021-12-29,609,1,nominal,2.0NRT,279.93,1.28,N
25183,-38.28631,-73.21191,322.71,0.5,0.41,2021-12-29,609,1,nominal,2.0NRT,282.8,3.76,N
25184,-38.287,-73.20591999999998,295.69,0.5,0.41,2021-12-29,609,1,nominal,2.0NRT,280.38,0.78,N
25185,-38.32792,-73.27975,295.25,0.5,0.41,2021-12-29,609,1,nominal,2.0NRT,282.21,0.69,N
25186,-38.35789000000001,-73.15165999999998,310.93,0.51,0.41,2021-12-29,609,1,nominal,2.0NRT,284.77,1.36,N
25187,-38.35855,-73.14574,302.81,0.51,0.41,2021-12-29,609,1,nominal,2.0NRT,283.99,1.31,N
25188,-38.36231,-73.14676999999998,327.22,0.51,0.41,2021-12-29,609,1,nominal,2.0NRT,285.56,3.97,N
25189,-38.36166,-73.15257,318.04,0.51,0.41,2021-12-29,609,1,nominal,2.0NRT,282.64,2.2,N
25190,-38.36476,-73.15933000000003,304.8,0.51,0.41,2021-12-29,609,1,nominal,2.0NRT,283.1,2.2,N
25191,-38.3681,-73.12991,301.28,0.51,0.41,2021-12-29,609,1,nominal,2.0NRT,284.42,1.79,N
25192,-38.36024000000001,-73.23299,337.85,0.5,0.41,2021-12-29,609,1,nominal,2.0NRT,289.16,15.04,N
25193,-38.36854,-73.1602,338.98,0.51,0.41,2021-12-29,609,1,nominal,2.0NRT,285.17,4.78,N
25194,-38.36084,-73.22778000000002,298.03,0.5,0.41,2021-12-29,609,1,nominal,2.0NRT,284.44,3.85,N
25195,-38.36407,-73.23331,343.72,0.5,0.41,2021-12-29,609,1,nominal,2.0NRT,290.59,15.04,N
25196,-38.36467,-73.22804000000002,330.17,0.5,0.41,2021-12-29,609,1,nominal,2.0NRT,285.62,3.85,N
25197,-38.37165,-73.16691999999998,328.25,0.51,0.41,2021-12-29,609,1,nominal,2.0NRT,286.61,5.0,N
25198,-38.37233,-73.16093000000002,337.08,0.51,0.41,2021-12-29,609,1,nominal,2.0NRT,287.38,4.78,N
25199,-38.36345,-73.23876,295.49,0.5,0.41,2021-12-29,609,1,nominal,2.0NRT,283.68,15.04,N
25200,-38.36528,-73.22277,316.6,0.5,0.41,2021-12-29,609,1,nominal,2.0NRT,286.09,3.85,N
25201,-38.37301,-73.15495,304.4,0.51,0.41,2021-12-29,609,1,nominal,2.0NRT,283.92,4.78,N
25202,-38.36913,-73.22292,340.44,0.5,0.41,2021-12-29,609,1,nominal,2.0NRT,287.56,2.62,N
25203,-38.3598,-73.3041,317.46,0.5,0.41,2021-12-29,609,1,nominal,2.0NRT,283.25,1.19,N
25204,-38.36787,-73.23387,298.57,0.5,0.41,2021-12-29,609,1,nominal,2.0NRT,284.42,1.16,N
25205,-38.36852,-73.22823000000002,318.75,0.5,0.41,2021-12-29,609,1,nominal,2.0NRT,285.86,2.62,N
25206,-38.37614,-73.16150999999998,295.81,0.51,0.41,2021-12-29,609,1,nominal,2.0NRT,284.6,0.39,N
25207,-38.37233,-73.22868000000003,313.72,0.5,0.41,2021-12-29,609,1,nominal,2.0NRT,285.02,2.62,N
25208,-38.37296,-73.22314,300.41,0.5,0.41,2021-12-29,609,1,nominal,2.0NRT,284.99,2.62,N
25209,-38.38223,-73.24337,301.82,0.5,0.41,2021-12-29,609,1,nominal,2.0NRT,283.43,0.9,N
25210,-38.38298,-73.23684,300.47,0.5,0.41,2021-12-29,609,1,nominal,2.0NRT,284.02,0.9,N
25211,-38.40131,-73.14487,296.59,0.51,0.41,2021-12-29,609,1,nominal,2.0NRT,284.52,0.82,N
25212,-38.40013,-73.22223000000002,296.71,0.5,0.41,2021-12-29,609,1,nominal,2.0NRT,285.14,1.84,N
25213,-38.40079,-73.21654000000002,318.52,0.5,0.41,2021-12-29,609,1,nominal,2.0NRT,286.63,1.84,N
25214,-38.40146,-73.21075,318.46,0.5,0.41,2021-12-29,609,1,nominal,2.0NRT,287.2,5.43,N
25215,-38.40947,-73.14135999999998,303.7,0.51,0.41,2021-12-29,609,1,nominal,2.0NRT,285.76,0.97,N
25216,-38.41007000000001,-73.13611999999998,304.07,0.51,0.41,2021-12-29,609,1,nominal,2.0NRT,286.16,0.97,N
25217,-38.41069,-73.13065,304.45,0.51,0.41,2021-12-29,609,1,nominal,2.0NRT,285.85,8.35,N
25218,-38.40388,-73.22318,322.85,0.5,0.41,2021-12-29,609,1,nominal,2.0NRT,287.45,1.84,N
25219,-38.40519000000001,-73.21191,350.07,0.5,0.41,2021-12-29,609,1,nominal,2.0NRT,291.05,5.43,N
25220,-38.40591,-73.2057,328.6,0.5,0.41,2021-12-29,609,1,nominal,2.0NRT,287.33,5.43,N
25221,-38.41444,-73.13176,329.89,0.51,0.41,2021-12-29,609,1,nominal,2.0NRT,288.65,8.35,N
25222,-38.41509,-73.12617,342.74,0.51,0.41,2021-12-29,609,1,nominal,2.0NRT,290.31,8.35,N
25223,-38.40326,-73.22861999999998,307.44,0.5,0.41,2021-12-29,609,1,nominal,2.0NRT,284.8,1.7,N
25224,-38.40452,-73.21768,306.83,0.5,0.41,2021-12-29,609,1,nominal,2.0NRT,285.72,1.84,N
25225,-38.41325,-73.1422,296.46,0.51,0.41,2021-12-29,609,1,nominal,2.0NRT,285.05,0.97,N
25226,-38.41384,-73.13708000000003,296.85,0.51,0.41,2021-12-29,609,1,nominal,2.0NRT,285.67,0.97,N
25227,-38.41575,-73.12040999999998,318.57,0.51,0.41,2021-12-29,609,1,nominal,2.0NRT,290.3,14.11,N
25228,-38.41884,-73.12724,341.03,0.51,0.41,2021-12-29,609,1,nominal,2.0NRT,292.95,7.89,N
25229,-38.40703,-73.22941999999998,298.96,0.5,0.41,2021-12-29,609,1,nominal,2.0NRT,283.8,0.72,N
25230,-38.40766,-73.22391999999998,316.02,0.5,0.41,2021-12-29,609,1,nominal,2.0NRT,286.08,1.77,N
25231,-38.40828,-73.21861,309.83,0.5,0.41,2021-12-29,609,1,nominal,2.0NRT,285.57,1.77,N
25232,-38.40891,-73.21313,314.37,0.5,0.41,2021-12-29,609,1,nominal,2.0NRT,288.45,2.02,N
25233,-38.40961,-73.20713,305.89,0.5,0.41,2021-12-29,609,1,nominal,2.0NRT,286.58,2.02,N
25234,-38.41822,-73.13264000000002,318.05,0.51,0.41,2021-12-29,609,1,nominal,2.0NRT,287.0,7.89,N
25235,-38.41951,-73.12148,309.9,0.51,0.41,2021-12-29,609,1,nominal,2.0NRT,287.27,10.69,N
25236,-38.41266,-73.21412,324.5,0.5,0.41,2021-12-29,609,1,nominal,2.0NRT,286.99,2.02,N
25237,-38.42263,-73.12812,333.25,0.51,0.41,2021-12-29,609,1,nominal,2.0NRT,286.65,7.89,N
25238,-38.42329,-73.12235,349.42,0.51,0.41,2021-12-29,609,1,nominal,2.0NRT,295.34,10.69,N
25239,-38.41333,-73.2084,307.06,0.5,0.41,2021-12-29,609,1,nominal,2.0NRT,286.65,2.02,N
25240,-38.42395,-73.11662,301.33,0.51,0.41,2021-12-29,609,1,nominal,2.0NRT,286.12,10.69,N
25241,-38.42569,-73.12420999999998,322.13,0.51,0.41,2021-12-29,609,1,nominal,2.0NRT,284.89,2.73,N
25242,-38.41611,-73.21053,309.57,0.5,0.41,2021-12-29,609,1,nominal,2.0NRT,285.16,1.11,N
25243,-38.43872,-73.18134,345.88,0.51,0.41,2021-12-29,609,1,nominal,2.0NRT,290.14,7.39,N
25244,-38.4406,-73.19913000000003,329.47,0.51,0.41,2021-12-29,609,1,nominal,2.0NRT,288.73,2.72,N
25245,-38.44252,-73.18200999999998,326.64,0.51,0.41,2021-12-29,609,1,nominal,2.0NRT,287.32,3.55,N
25246,-38.44123,-73.19351,299.5,0.51,0.41,2021-12-29,609,1,nominal,2.0NRT,285.05,0.85,N
25247,-38.44254,-73.21624,344.5,0.5,0.41,2021-12-29,609,1,nominal,2.0NRT,289.89,8.23,N
25248,-38.44439000000001,-73.19978,323.83,0.51,0.41,2021-12-29,609,1,nominal,2.0NRT,288.28,2.72,N
25249,-38.44376,-73.2054,306.06,0.5,0.41,2021-12-29,609,1,nominal,2.0NRT,285.54,2.72,N
25250,-38.44503,-73.19411,295.38,0.51,0.41,2021-12-29,609,1,nominal,2.0NRT,285.05,0.85,N
25251,-38.44571,-73.2224,331.75,0.5,0.41,2021-12-29,609,1,nominal,2.0NRT,288.3,3.1,N
25252,-38.44629000000001,-73.21725,347.51,0.5,0.41,2021-12-29,609,1,nominal,2.0NRT,291.31,5.54,N
25253,-38.4469,-73.21184000000002,296.62,0.5,0.41,2021-12-29,609,1,nominal,2.0NRT,284.47,5.54,N
25254,-38.45264,-73.1953,328.11,0.51,0.41,2021-12-29,609,1,nominal,2.0NRT,284.95,3.41,N
25255,-38.4495,-73.22303000000002,306.86,0.5,0.41,2021-12-29,609,1,nominal,2.0NRT,284.71,3.1,N
25256,-38.45579,-73.20166,326.6,0.51,0.41,2021-12-29,609,1,nominal,2.0NRT,283.63,3.8,N
25257,-38.45643,-73.19593,349.26,0.51,0.41,2021-12-29,609,1,nominal,2.0NRT,289.99,6.27,N
25258,-38.45708,-73.19022,321.45,0.51,0.41,2021-12-29,609,1,nominal,2.0NRT,283.63,6.27,N
25259,-38.47587,-73.22918,296.2,0.5,0.41,2021-12-29,609,1,nominal,2.0NRT,285.16,5.28,N
25260,-38.47965,-73.22995,329.6,0.5,0.41,2021-12-29,609,1,nominal,2.0NRT,286.69,5.28,N
25261,-38.4803,-73.2243,324.07,0.5,0.41,2021-12-29,609,1,nominal,2.0NRT,287.46,9.98,N
25262,-38.48919,-73.21413000000003,316.6,0.5,0.41,2021-12-29,609,1,nominal,2.0NRT,283.24,2.43,N
25263,-39.48797,-71.14385,301.94,0.43,0.46,2021-12-29,609,1,nominal,2.0NRT,282.83,0.88,N
25264,-39.49176,-71.14945999999998,296.36,0.43,0.46,2021-12-29,609,1,nominal,2.0NRT,284.12,0.82,N
25265,-39.49228,-71.14405,296.46,0.43,0.46,2021-12-29,609,1,nominal,2.0NRT,283.69,0.82,N
25266,-39.49086,-71.14491,317.94,0.43,0.46,2021-12-29,609,1,nominal,2.0NRT,285.22,2.31,N
25267,-39.52102,-71.09826,298.64,0.44,0.46,2021-12-29,609,1,nominal,2.0NRT,283.48,0.66,N
25268,-39.52485,-71.1036,305.37,0.43,0.46,2021-12-29,609,1,nominal,2.0NRT,285.66,1.87,N
25269,-39.52533,-71.09844,319.67,0.44,0.46,2021-12-29,609,1,nominal,2.0NRT,285.71,2.41,N
25270,-39.52626,-71.08813,305.41,0.44,0.46,2021-12-29,609,1,nominal,2.0NRT,288.8,1.68,N
25271,-39.52867,-71.10925,308.33,0.43,0.46,2021-12-29,609,1,nominal,2.0NRT,286.82,1.87,N
25272,-39.52915,-71.10393,314.76,0.43,0.46,2021-12-29,609,1,nominal,2.0NRT,292.27,1.87,N
25273,-39.52962,-71.09876,311.88,0.44,0.46,2021-12-29,609,1,nominal,2.0NRT,290.72,2.41,N
25274,-39.53009,-71.09357,318.09,0.44,0.46,2021-12-29,609,1,nominal,2.0NRT,289.83,2.41,N
25275,-39.53057,-71.08842,316.06,0.44,0.46,2021-12-29,609,1,nominal,2.0NRT,285.85,1.68,N
25276,-39.53102,-71.08345,306.49,0.44,0.46,2021-12-29,609,1,nominal,2.0NRT,285.29,1.68,N
25277,-39.53487,-71.08878,326.7,0.44,0.46,2021-12-29,609,1,nominal,2.0NRT,293.1,2.78,N
25278,-39.53338,-71.10502,306.26,0.43,0.46,2021-12-29,609,1,nominal,2.0NRT,284.13,1.03,N
25279,-39.53437,-71.09416999999998,309.97,0.44,0.46,2021-12-29,609,1,nominal,2.0NRT,291.61,2.91,N
25280,-39.53534000000001,-71.08363,312.95,0.44,0.46,2021-12-29,609,1,nominal,2.0NRT,292.87,2.78,N
25281,-39.53964000000001,-71.08400999999998,308.34,0.44,0.46,2021-12-29,609,1,nominal,2.0NRT,288.96,2.78,N
25282,-41.47031,-71.6868,326.34,0.43,0.46,2021-12-29,609,1,nominal,2.0NRT,267.61,2.23,N
25283,-41.47066,-71.68295,321.25,0.43,0.46,2021-12-29,609,1,nominal,2.0NRT,266.9,1.91,N
25284,-41.46995,-71.69064,311.26,0.43,0.46,2021-12-29,609,1,nominal,2.0NRT,268.2,2.23,N
25285,-41.46943,-71.68398,329.36,0.43,0.46,2021-12-29,609,1,nominal,2.0NRT,267.97,3.1,N
25286,-41.4727,-71.69534,323.82,0.43,0.46,2021-12-29,609,1,nominal,2.0NRT,271.96,4.16,N
25287,-41.47306,-71.69141,338.72,0.43,0.46,2021-12-29,609,1,nominal,2.0NRT,276.53,4.16,N
25288,-41.4734,-71.68755,328.83,0.43,0.46,2021-12-29,609,1,nominal,2.0NRT,273.81,3.1,N
25289,-41.47374,-71.68375,302.24,0.43,0.46,2021-12-29,609,1,nominal,2.0NRT,264.38,3.1,N
25290,-41.47665,-71.69926,335.88,0.43,0.46,2021-12-29,609,1,nominal,2.0NRT,268.04,1.9,N
25291,-41.47702,-71.69508,318.08,0.43,0.46,2021-12-29,609,1,nominal,2.0NRT,270.22,2.18,N
25292,-41.47738,-71.69106,300.61,0.43,0.46,2021-12-29,609,1,nominal,2.0NRT,274.28,2.18,N
25293,-41.47773,-71.68715,296.52,0.43,0.46,2021-12-29,609,1,nominal,2.0NRT,273.66,1.48,N
25294,-41.47947,-71.71584,303.28,0.43,0.46,2021-12-29,609,1,nominal,2.0NRT,272.29,0.62,N
25295,-41.48001,-71.70966999999997,301.11,0.43,0.46,2021-12-29,609,1,nominal,2.0NRT,269.44,0.62,N
25296,-41.48052,-71.70403,303.12,0.43,0.46,2021-12-29,609,1,nominal,2.0NRT,266.02,1.9,N
25297,-41.48095,-71.69926,305.0,0.43,0.46,2021-12-29,609,1,nominal,2.0NRT,262.61,1.9,N
25298,-41.48363,-71.71739000000002,299.89,0.43,0.46,2021-12-29,609,1,nominal,2.0NRT,273.95,1.06,N
25299,-41.49459,-71.73881999999998,306.89,0.43,0.46,2021-12-29,609,1,nominal,2.0NRT,280.36,1.87,N
25300,-41.50301,-71.64503,298.73,0.43,0.46,2021-12-29,609,1,nominal,2.0NRT,278.59,1.79,N
25301,-41.50394,-71.63461,298.68,0.43,0.46,2021-12-29,609,1,nominal,2.0NRT,278.94,1.5,N
25302,-41.50731,-71.64523,309.61,0.43,0.46,2021-12-29,609,1,nominal,2.0NRT,281.4,2.22,N
25303,-41.50779,-71.63974,306.3,0.43,0.46,2021-12-29,609,1,nominal,2.0NRT,282.36,2.22,N
25305,-47.41225,-71.98376,349.78,0.48,0.48,2021-12-29,612,1,nominal,2.0NRT,275.24,12.06,N
